OID_UA_10|GEOID_UA_10|NAMELSAD_UA_10|AREALAND_UA_10|AREAWATER_UA_10|MTFCC_UA_10|FUNCSTAT_UA_10|OID_UA_20|GEOID_UA_20|NAMELSAD_UA_20|AREALAND_UA_20|AREAWATER_UA_20|MTFCC_UA_20|FUNCSTAT_UA_20|AREALAND_PART|AREAWATER_PART
|||||||27070112132500|10081|Brewton, AL Urban Area|16207531|52981|G3500|S|2658790|20518
|||||||27070339021886|10162|Bridgeport--Stamford, CT--NY Urban Area|1028982132|28182017|G3500|S|30873022|4825295
|||||||27070310295097|10189|Bridgeton, NJ Urban Area|31504765|480612|G3500|S|2117855|63933
|||||||2707032391317792|10243|Brigham City, UT Urban Area|26251248|6306|G3500|S|3311435|0
|||||||27070236500113|10351|Bristol, TN--VA Urban Area|177897747|460219|G3500|S|43619590|236401
|||||||27070766328698|10405|Broadway--Timberville, VA Urban Area|9320100|73819|G3500|S|990158|18028
|||||||270704485566400|10418|Brockport, NY Urban Area|16638508|138614|G3500|S|5467337|253
|||||||27070429616646|10567|Brookfield, MO Urban Area|8320578|23046|G3500|S|1451565|9944
|||||||27070107929389|10594|Brookhaven, MS Urban Area|25989578|59304|G3500|S|3635358|51115
|||||||27070710474325|10621|Brookings, OR Urban Area|18517726|329587|G3500|S|2405555|13256
|||||||27070209957406|10648|Brookings, SD Urban Area|28744518|0|G3500|S|5475604|0
|||||||2707032391317959|10729|Brooksville, FL Urban Area|21627985|255566|G3500|S|2633394|79322
|||||||2707032391318067|10783|Brookville, OH Urban Area|10555766|0|G3500|S|1454035|0
|||||||27070271157481|10810|Brookville, PA Urban Area|9426440|211981|G3500|S|390287|23848
|||||||27070373168561|10837|Brownfield, TX Urban Area|11284096|31039|G3500|S|1484339|4594
|||||||27070537529659|10891|Browns Mills, NJ Urban Area|44879147|1472716|G3500|S|6199989|142988
|||||||27070155655060|10945|Brownsville, TN Urban Area|19132118|0|G3500|S|4393580|0
|||||||27070711982743|10972|Brownsville, TX Urban Area|160844426|6262482|G3500|S|8712045|545144
|||||||27070474987042|10999|Brownwood, TX Urban Area|35064966|0|G3500|S|2457508|0
|||||||27070374557659|11026|Brunswick--St. Simons, GA Urban Area|152826893|3458577|G3500|S|37073734|1804838
|||||||270704485564976|11040|Brunswick, ME Urban Area|69300445|4009090|G3500|S|11914134|2256732
|||||||27070155297252|11053|Brunswick, MD Urban Area|9426826|5156|G3500|S|883762|2944
|||||||27070364492961|11080|Brush, CO Urban Area|6527711|0|G3500|S|1098540|0
|||||||2707050715355|11107|Bryan, OH Urban Area|13146751|18376|G3500|S|1330001|0
|||||||2707032391317860|11127|Buchanan, MI Urban Area|10749925|136037|G3500|S|1813057|1903
|||||||270701231876573|11134|Buckeye, AZ Urban Area|20154863|0|G3500|S|634199|0
|||||||2707032391317798|11139|Buckeye North, AZ Urban Area|7276729|0|G3500|S|7276729|0
|||||||27070788316294|11161|Buckhannon, WV Urban Area|16862809|0|G3500|S|3379207|0
|||||||27070382290626|11215|Bucyrus, OH Urban Area|17757877|1247|G3500|S|1956548|0
|||||||2707032391317815|11235|Buellton, CA Urban Area|4125973|1684|G3500|S|21322|1300
|||||||27070698646692|11242|Buena Vista, CO Urban Area|13308287|88623|G3500|S|3916684|0
|||||||27070317951062|11269|Buena Vista, VA Urban Area|10478258|1846|G3500|S|2079326|0
|||||||27070419173963|11296|Buffalo, MN Urban Area|21188068|3132787|G3500|S|2294051|116054
|||||||27070115764464|11350|Buffalo, NY Urban Area|881897337|7944757|G3500|S|39931026|1337487
|||||||27070239984495|11377|Buffalo, WY Urban Area|8502865|1106|G3500|S|2458504|0
|||||||2707032391317945|11420|Buies Creek--Lillington, NC Urban Area|18495972|111755|G3500|S|8669129|91398
|||||||270701236583145|11431|Bullhead City, AZ--NV Urban Area|91669615|1447784|G3500|S|25431087|1421176
|||||||27070707466870|11593|Burkburnett, TX Urban Area|16787734|0|G3500|S|3468333|0
|||||||27070270561264|11620|Burley, ID Urban Area|24724005|1800922|G3500|S|5903442|155982
|||||||2707067518302|11674|Burlington, IA--IL Urban Area|54690492|226333|G3500|S|16145194|129721
|||||||27070141046416|11728|Burlington, NC Urban Area|238325399|2050931|G3500|S|37688021|574087
|||||||27070486954550|11755|Burlington, VT Urban Area|160616181|2579671|G3500|S|20362457|274654
|||||||27070486448291|11782|Burlington, WI Urban Area|32916138|3193675|G3500|S|2817996|360888
|||||||27070248192664|11809|Burnet, TX Urban Area|9249642|53670|G3500|S|2781761|45322
|||||||27070527570876|11863|Burns, OR Urban Area|7820019|0|G3500|S|1939406|0
|||||||270704485566516|11872|Burnt Store Marina, FL Urban Area|11047450|825900|G3500|S|3129711|43125
|||||||27070374691825|11890|Bushnell, FL Urban Area|7310388|0|G3500|S|1606918|0
|||||||27070464222110|11998|Butler, PA Urban Area|73718593|382000|G3500|S|8961075|63624
|||||||27070253934555|12052|Butte-Silver Bow, MT Urban Area|39593452|0|G3500|S|2551165|0
|||||||27070677499396|12079|Byron, IL Urban Area|8606615|672655|G3500|S|895120|668452
|||||||27070414976246|12106|Byron, MN Urban Area|7995614|0|G3500|S|1881529|0
|||||||27070100139788|12160|Cadillac, MI Urban Area|28133532|5038611|G3500|S|8727123|295959
|||||||27070942517668|12241|Cairo, GA Urban Area|20753105|230628|G3500|S|4103897|76040
|||||||2707032391317829|12430|Calexico, CA Urban Area|14011734|0|G3500|S|238018|0
|||||||27070265220895|12457|Calhoun, GA Urban Area|52812371|143355|G3500|S|8904588|50869
|||||||2707032391317901|12538|California--Brownsville, PA Urban Area|15670451|1275094|G3500|S|6370518|541094
|||||||27070699456238|12646|Calistoga, CA Urban Area|5924115|46827|G3500|S|6599|0
|||||||2707032391317851|12655|Calumet, MI Urban Area|6433208|36824|G3500|S|969848|28293
|||||||270701149738570|12754|Camarillo, CA Urban Area|58220217|42884|G3500|S|5947961|1105
|||||||27070408042907|12781|Cambria, CA Urban Area|7082942|0|G3500|S|411618|0
|||||||27070153160009|12808|Cambridge, MD Urban Area|22406432|361745|G3500|S|4202378|75701
|||||||27070407042941|12835|Cambridge, MN Urban Area|15386802|590016|G3500|S|1014949|54560
|||||||27070383306485|12862|Cambridge, OH Urban Area|28426819|128898|G3500|S|6901708|118920
|||||||27070462658954|12916|Camden, AR Urban Area|28620569|0|G3500|S|2786417|0
|||||||27070103062115|12943|Camden, ME Urban Area|10532475|307306|G3500|S|2830118|304944
|||||||2707032391317938|13010|Camden--Lugoff, SC Urban Area|89711864|666897|G3500|S|29373238|608598
|||||||27070320025504|13024|Camdenton, MO Urban Area|22974321|0|G3500|S|15719461|0
|||||||2707077564208|13051|Cameron, MO Urban Area|11673085|84707|G3500|S|1469604|2120
|||||||270701042416064|13078|Cameron, TX Urban Area|9070934|0|G3500|S|1239799|0
|||||||2707091701296|13132|Camilla, GA Urban Area|12286059|34608|G3500|S|3678120|34608
|||||||27070116523492|13159|Campbellsville, KY Urban Area|21990766|308844|G3500|S|2474213|7855
|||||||270704485564455|13170|Camp Verde, AZ Urban Area|13472196|0|G3500|S|2425738|0
|||||||2707032391317964|13186|Canajoharie--Fort Plain, NY Urban Area|10409101|374306|G3500|S|1785742|32173
|||||||2707032391317967|13213|Canandaigua, NY Urban Area|33853136|106257|G3500|S|10408375|36409
|||||||2707032391317965|13217|Canastota, NY Urban Area|9753228|13771|G3500|S|3006385|13771
|||||||270704485566651|13221|Canby, OR Urban Area|15275091|4632|G3500|S|3273173|0
|||||||27070705619986|13267|Cañon City, CO Urban Area|41230887|31525|G3500|S|2126306|0
|||||||27070495489829|13294|Canton, IL Urban Area|14045059|0|G3500|S|453184|0
|||||||27070674462639|13321|Canton, MS Urban Area|61401387|4007630|G3500|S|36069585|3552295
|||||||27070698174935|13348|Canton, NY Urban Area|5744799|237068|G3500|S|182809|2077
|||||||2707032391317921|13361|Canton, NC Urban Area|22978340|16069|G3500|S|3315440|0
|||||||27070469671861|13375|Canton, OH Urban Area|466699663|3240890|G3500|S|39858393|135248
|||||||27070364540778|13456|Canyon, TX Urban Area|18970245|67565|G3500|S|6387723|51085
|||||||27070172459594|13483|Canyon Lake, TX Urban Area|23917432|39897|G3500|S|6991549|20344
|||||||27070349587831|13510|Cape Coral, FL Urban Area|859359686|101715750|G3500|S|118660310|9931683
|||||||27070130941977|13537|Cape Girardeau, MO--IL Urban Area|80851552|121519|G3500|S|7158351|7877
|||||||27070404928864|13564|Carbondale, CO Urban Area|6832951|0|G3500|S|1505840|0
|||||||27070266064617|13591|Carbondale, IL Urban Area|56111366|1285073|G3500|S|9256936|161784
|||||||27070355621674|13699|Carlinville, IL Urban Area|7737210|0|G3500|S|522178|0
|||||||270701007195167|13807|Carlsbad, NM Urban Area|50439506|658851|G3500|S|9920385|27098
|||||||27070164810638|13861|Carmi, IL Urban Area|6856255|52256|G3500|S|695334|37644
|||||||2707061343805|13915|Caro, MI Urban Area|11767016|0|G3500|S|3063566|0
|||||||27070187083267|13969|Carrizo Springs, TX Urban Area|10973849|32947|G3500|S|2115757|754
|||||||27070178175806|13996|Carroll, IA Urban Area|12863981|0|G3500|S|2195969|0
|||||||27070360049509|14023|Carrollton, GA Urban Area|89140581|1613880|G3500|S|3755374|200314
|||||||27070119875228|14050|Carrollton, KY Urban Area|9107568|61320|G3500|S|997844|28879
|||||||27070489883183|14158|Carson City, NV Urban Area|67818880|169053|G3500|S|12667370|18346
|||||||27070367693144|14185|Cartersville, GA Urban Area|115053727|91238|G3500|S|17993624|90696
|||||||27070427170594|14266|Carthage, MO Urban Area|22231408|0|G3500|S|2119465|0
|||||||2707032391317970|14293|Carthage, NY Urban Area|6419965|2451|G3500|S|200483|2451
|||||||27070202109833|14347|Carthage, TX Urban Area|19322282|15541|G3500|S|3619682|15541
|||||||27070106361685|14374|Caruthersville, MO Urban Area|8416322|2773|G3500|S|1064227|2506
|||||||270701260232061|14401|Casa Grande, AZ Urban Area|55593619|0|G3500|S|7845395|0
|||||||27070241718810|14482|Casper, WY Urban Area|72204393|858175|G3500|S|10143567|431890
|||||||2707032391317795|14563|Castle Rock, CO Urban Area|92478222|15254|G3500|S|14396702|0
|||||||2707032391318057|14600|Castroville--Prunedale, CA Urban Area|8754100|222990|G3500|S|889384|18977
|||||||27070720145169|14644|Catskill, NY Urban Area|16633988|225648|G3500|S|6690951|110992
|||||||27070476265115|14698|Cedar City, UT Urban Area|47391148|0|G3500|S|11455820|0
|||||||27070362229679|14752|Cedar Rapids, IA Urban Area|222816547|2436556|G3500|S|33285863|528899
|||||||27070266385595|14806|Cedartown, GA Urban Area|24785042|75977|G3500|S|4923957|0
|||||||27070350077936|14860|Celina, OH Urban Area|15764453|181760|G3500|S|4340779|80784
|||||||27070679040670|14887|Center, TX Urban Area|17564522|18192|G3500|S|3295509|18192
|||||||27070163918935|14914|Centerville, IA Urban Area|9012668|69284|G3500|S|749038|69284
|||||||2707032391318087|14960|Central City, KY Urban Area|11082153|9017|G3500|S|2141625|687
|||||||27070160753200|15022|Centralia, IL Urban Area|25414515|60073|G3500|S|772581|0
|||||||27070482083686|15076|Centralia, WA Urban Area|78706156|809598|G3500|S|9776762|115753
|||||||27070268399325|15130|Chadron, NE Urban Area|5969800|0|G3500|S|1064800|0
|||||||27070262123147|15184|Chambersburg, PA Urban Area|89808865|24541|G3500|S|19603122|0
|||||||27070144605193|15211|Champaign, IL Urban Area|120497761|975880|G3500|S|10746820|84075
|||||||27070181216595|15265|Chanute, KS Urban Area|15017907|27515|G3500|S|2364460|0
|||||||2707032391317914|15300|Chapin, SC Urban Area|16377654|26954|G3500|S|1304147|23288
|||||||27070388490965|15319|Chardon, OH Urban Area|13530825|49967|G3500|S|690949|0
|||||||27070176440379|15373|Charles City, IA Urban Area|10575577|179033|G3500|S|1499735|0
|||||||27070175658939|15400|Charleston, IL Urban Area|20079870|735|G3500|S|1612583|735
|||||||27070759339428|15481|Charleston, WV Urban Area|240667742|20628176|G3500|S|19970206|3688084
|||||||27070215220570|15508|Charleston, SC Urban Area|878170419|18026428|G3500|S|164260408|1164162
|||||||27070104232999|15535|Charlestown, IN Urban Area|10428023|37520|G3500|S|3129456|1913
|||||||27070467910437|15589|Charlestown, RI Urban Area|16371972|3289121|G3500|S|6669828|3176110
|||||||27070296610896|15616|Charlevoix, MI Urban Area|10479037|319731|G3500|S|1572329|307024
|||||||27070177916897|15643|Charlotte, MI Urban Area|21856825|443339|G3500|S|3924941|40039
|||||||27070305287887|15670|Charlotte, NC--SC Urban Area|1703212422|26670624|G3500|S|126361580|3501365
|||||||27070228306010|15697|Charlotte Amalie, VI Urban Area|60996780|436682|G3500|S|1866707|111959
|||||||27070229783609|15724|Charlottesville, VA Urban Area|95500538|767733|G3500|S|19168162|264995
|||||||2707032391317940|15778|Chatsworth, GA Urban Area|41731470|24409|G3500|S|7329334|2918
|||||||2707048373131|15832|Chattanooga, TN--GA Urban Area|755506593|5838212|G3500|S|72745807|534211
|||||||2707052644845|15859|Cheboygan, MI Urban Area|15612124|194614|G3500|S|7334596|2154
|||||||27070865412467|15913|Chelan, WA Urban Area|19534139|113252|G3500|S|7887955|44835
|||||||27070292720610|15940|Chelsea, MI Urban Area|9187596|133352|G3500|S|861995|0
|||||||27070481568684|15967|Cheney, WA Urban Area|8540977|0|G3500|S|1111799|0
|||||||27070140251900|15994|Cheraw, SC Urban Area|19040160|126066|G3500|S|3891222|15559
|||||||27070400639210|16021|Cherokee, IA Urban Area|8127606|0|G3500|S|3522932|0
|||||||27070309560847|16075|Cherryville, NC Urban Area|15996520|32069|G3500|S|1289270|471
|||||||27070266738401|16102|Chesapeake Beach, MD Urban Area|33904713|419304|G3500|S|4229870|132953
|||||||27070361560182|16156|Chester, IL Urban Area|10260912|31757|G3500|S|428808|0
|||||||270704485569041|16171|Chester, NY Urban Area|11842062|19894|G3500|S|2641242|16474
|||||||27070217681602|16183|Chester, SC Urban Area|16293135|26285|G3500|S|2157711|26285
|||||||27070157745318|16210|Chestertown, MD Urban Area|11448080|55789|G3500|S|1393408|24579
|||||||27070240482547|16237|Cheyenne, WY Urban Area|87734808|226823|G3500|S|8144180|0
|||||||27070134695568|16264|Chicago, IL--IN Urban Area|6055094918|100880782|G3500|S|201002327|4050643
|||||||27070718585793|16291|Chickasha, OK Urban Area|25251263|123501|G3500|S|2422471|26959
|||||||27070417290385|16318|Chico, CA Urban Area|87321741|145207|G3500|S|8736648|8234
|||||||27070271029362|16372|Childress, TX Urban Area|8345931|35605|G3500|S|1486580|35605
|||||||27070280823748|16426|Chillicothe, MO Urban Area|15490725|68820|G3500|S|338692|0
|||||||27070366721309|16453|Chillicothe, OH Urban Area|42460464|388799|G3500|S|3278183|141340
|||||||2707032391318038|16507|Chincoteague, VA Urban Area|10513333|330156|G3500|S|10513333|330156
|||||||270701273221648|16561|Chino Valley, AZ Urban Area|35536452|0|G3500|S|6472641|0
|||||||27070464282368|16615|Chisholm, MN Urban Area|5652033|69307|G3500|S|1968338|0
|||||||27070737132955|16642|Chittenango, NY Urban Area|5601150|4283|G3500|S|593463|0
|||||||27070361404593|16696|Chowchilla, CA Urban Area|12497893|119504|G3500|S|1764441|0
|||||||27070230244327|16750|Christiansted--Frederiksted, VI Urban Area|89028187|179432|G3500|S|15913797|162986
|||||||2707032391318106|16804|Ciales, PR Urban Area|29983903|34746|G3500|S|7549170|2478
|||||||2707032391317818|16830|Cienega Springs, AZ Urban Area|8288459|0|G3500|S|8288459|0
|||||||27070106254510|16885|Cincinnati, OH--KY Urban Area|1948383614|22192733|G3500|S|86502884|1618952
|||||||27070467006150|16912|Circleville, OH Urban Area|19103474|21920|G3500|S|2831419|829
|||||||27070336523264|17047|Clanton, AL Urban Area|23460292|141751|G3500|S|7446020|105391
|||||||27070307068663|17101|Claremont, NH Urban Area|15494240|50767|G3500|S|2768648|12307
|||||||27070522332411|17128|Claremore, OK Urban Area|39966157|2253|G3500|S|4544794|2253
|||||||2707067668610|17155|Clarinda, IA Urban Area|6107154|0|G3500|S|422719|0
|||||||27070220827540|17209|Clarion, PA Urban Area|8735866|41518|G3500|S|589610|0
|||||||27070783726713|17236|Clarksburg, WV Urban Area|54960546|180510|G3500|S|5371882|2756
|||||||2707050865422|17263|Clarksdale, MS Urban Area|19203935|16607|G3500|S|1530026|0
|||||||27070721354193|17290|Clarksville, AR Urban Area|20183782|117983|G3500|S|4244752|19222
|||||||27070140444355|17317|Clarksville, TN--KY Urban Area|292896076|154654|G3500|S|35551492|25653
|||||||2707067864217|17398|Clay Center, KS Urban Area|6516012|4528|G3500|S|1001897|4528
|||||||2707032391317963|17424|Clayton, NY Urban Area|7113748|1317860|G3500|S|7113748|1317860
|||||||2707032391317936|17426|Clayton, NC Urban Area|93917530|415456|G3500|S|21429338|15998
|||||||27070501558245|17452|Clearfield, PA Urban Area|18320614|293357|G3500|S|5140284|9596
|||||||27070894019964|17479|Clearlake, CA Urban Area|21064685|175621|G3500|S|3083392|165428
|||||||27070161631493|17506|Clear Lake, IA Urban Area|22335760|74704|G3500|S|5125555|30303
|||||||270704485564959|17514|Clearlake Riviera, CA Urban Area|17417930|106635|G3500|S|9511374|102606
|||||||27070231601242|17533|Cleburne, TX Urban Area|63482287|339995|G3500|S|19108097|131548
|||||||27070898404415|17560|Cle Elum, WA Urban Area|11724827|0|G3500|S|5054742|0
|||||||2707092568231|17641|Cleveland, MS Urban Area|21322849|0|G3500|S|3504650|0
|||||||27070338779596|17668|Cleveland, OH Urban Area|1848754208|11928286|G3500|S|85095879|1770406
|||||||2707078713220|17722|Cleveland, TN Urban Area|142381752|113225|G3500|S|17311494|107583
|||||||27070747009930|17749|Cleveland, TX Urban Area|11761157|0|G3500|S|975387|0
|||||||27070380103935|17776|Clewiston, FL Urban Area|14371136|389366|G3500|S|3412977|143993
|||||||27070486844415|17857|Clifton Forge, VA Urban Area|11648596|229031|G3500|S|3068631|167764
|||||||270704485566397|17870|Clifton Springs, NY Urban Area|10873942|0|G3500|S|1846958|0
|||||||27070197058715|17884|Clinton, IL Urban Area|9441802|0|G3500|S|1133009|0
|||||||27070133075600|17911|Clinton, IN Urban Area|8117234|0|G3500|S|742690|0
|||||||27070164446732|17938|Clinton--Fulton, IA--IL Urban Area|49494357|3310977|G3500|S|9382660|37369
|||||||27070702223801|17965|Clinton, MO Urban Area|15674034|186454|G3500|S|2226984|3956
|||||||2707032391317982|17980|Clinton, NJ Urban Area|27103941|253207|G3500|S|2089005|53471
|||||||27070179055730|17992|Clinton, NC Urban Area|23542991|145681|G3500|S|5509640|61329
|||||||27070343463011|18019|Clinton, OK Urban Area|11245863|0|G3500|S|2641276|0
|||||||27070237612380|18046|Clinton, SC Urban Area|21917816|40622|G3500|S|1355695|7237
|||||||27070133201508|18100|Clintonville, WI Urban Area|6919219|243569|G3500|S|1241716|32838
|||||||27070501521839|18127|Cloquet, MN Urban Area|24419597|504537|G3500|S|3525137|604
|||||||27070682072181|18154|Clover, SC Urban Area|13432092|29347|G3500|S|2495612|0
|||||||27070691281530|18181|Cloverdale, CA Urban Area|8734589|0|G3500|S|983247|0
|||||||27070412307708|18208|Clovis, NM Urban Area|41604534|173032|G3500|S|2043707|0
|||||||27070367295387|18235|Clyde, OH Urban Area|12420848|133708|G3500|S|4333793|0
|||||||2707032391317881|18270|Coal City--Braidwood, IL Urban Area|26645355|500703|G3500|S|2831539|230547
|||||||27070149005953|18289|Coalinga, CA Urban Area|11039196|21696|G3500|S|865699|0
|||||||2707083336394|18316|Coamo, PR Urban Area|42116009|28672|G3500|S|8024802|7425
|||||||27070721354221|18343|Cobleskill, NY Urban Area|11215264|9387|G3500|S|3268151|0
|||||||27070350498598|18370|Cochran, GA Urban Area|14124158|293649|G3500|S|4264784|150078
|||||||27070242472740|18397|Cody, WY Urban Area|17893067|29888|G3500|S|1779619|0
|||||||27070153656075|18451|Coeur d'Alene, ID Urban Area|121096977|2005943|G3500|S|6408294|576059
|||||||27070180776482|18478|Coffeyville, KS--OK Urban Area|19269785|0|G3500|S|3158975|0
|||||||27070359995847|18532|Colby, KS Urban Area|7676835|0|G3500|S|1162421|0
|||||||27070334300946|18559|Colchester, CT Urban Area|13053761|33988|G3500|S|1449143|0
|||||||27070422047055|18586|Cold Spring, MN Urban Area|8316484|0|G3500|S|3028046|0
|||||||2707032391318059|18640|Cold Springs, NV Urban Area|8984732|0|G3500|S|104532|0
|||||||27070161647212|18667|Coldwater, MI Urban Area|27708953|772412|G3500|S|8164578|635754
|||||||27070550559952|18694|Coleman, TX Urban Area|7221414|0|G3500|S|1376272|0
|||||||27070739791765|18748|College Station--Bryan, TX Urban Area|211410239|179498|G3500|S|40490722|0
|||||||2707032391317966|18755|Collins, NY Urban Area|6054287|41064|G3500|S|682072|0
